patient,t_day,genus,phi_median,phi_q05,phi_q95
L,20.67248733671021,Streptococcus,0.7170602716914782,0.6894150996767666,0.7317606458157694
L,20.67248733671021,Actinomyces,0.07939606961917828,0.07379727781441259,0.09148336077263822
L,20.67248733671021,Veillonella,0.0767321375737329,0.07303123037956362,0.08370361804551618
L,20.67248733671021,Fusobacterium,0.06102029046938542,0.05750461201232325,0.06626853521619334
L,20.67248733671021,Porphyromonas,0.06550185680653564,0.0626090689278934,0.06933522848801164
L,20.6752865902426,Streptococcus,0.7170254255268094,0.6893786045712825,0.7317268101757841
L,20.6752865902426,Actinomyces,0.07940622781733421,0.07380693308933033,0.09149451004120218
L,20.6752865902426,Veillonella,0.07674166076674835,0.07304048432076604,0.08371350612759544
L,20.6752865902426,Fusobacterium,0.06102770863329289,0.057511867471157926,0.06627611789751868
L,20.6752865902426,Porphyromonas,0.0655094351612842,0.06261656255135202,0.06934313361021917
L,20.67808584377499,Streptococcus,0.7169905896774216,0.6893421204346216,0.731692984603553
L,20.67808584377499,Actinomyces,0.07941638310050858,0.07381658562885872,0.09150565608637952
L,20.67808584377499,Veillonella,0.07675118117107255,0.07304973555510536,0.0837233912404132
L,20.67808584377499,Fusobacterium,0.06103512458074043,0.05751912078982721,0.06628369825485976
L,20.67808584377499,Porphyromonas,0.06551701112834955,0.0626240538314708,0.06935103626560742
L,20.680885097307385,Streptococcus,0.7169557641358439,0.6893056472588498,0.7316591690917584
L,20.680885097307385,Actinomyces,0.07942653547079576,0.0738262354349625,0.09151679891048654
L,20.680885097307385,Veillonella,0.07676069878871242,0.07305898408453204,0.08373327338610723
L,20.680885097307385,Fusobacterium,0.06104253831334623,0.057526371969895164,0.06629127628991388
L,20.680885097307385,Porphyromonas,0.06552458470948103,0.06263154276996967,0.06935893645597299
L,20.683684350839776,Streptococcus,0.7169209488946136,0.6892691850360424,0.7316253636330913
L,20.683684350839776,Actinomyces,0.0794366849302877,0.07383588250960409,0.09152793851583704
L,20.683684350839776,Veillonella,0.0767702136216726,0.07306822991099425,0.08374315256681271
L,20.683684350839776,Fusobacterium,0.0610499498327267,0.05753362101292388,0.06629885200437642
L,20.683684350839776,Porphyromonas,0.06553215590642585,0.06263902936856651,0.06936683418311046
L,20.686483604372167,Streptococcus,0.7168861439462764,0.6892327337582835,0.7315915682202505
L,20.686483604372167,Actinomyces,0.07944683148107401,0.07384552685474367,0.09153907490474211
L,20.686483604372167,Veillonella,0.07677972567195547,0.07307747303643794,0.08375302878466251
L,20.686483604372167,Fusobacterium,0.061057359140496294,0.0575408679204737,0.06630642539994085
L,20.686483604372167,Porphyromonas,0.06553972472092935,0.06264651362897729,0.06937472944881229
L,20.68928285790456,Streptococcus,0.7168513492833868,0.689196293417666,0.7315577828459444
L,20.68928285790456,Actinomyces,0.07945697512524186,0.0738551684723391,0.09155020807951017
L,20.68928285790456,Veillonella,0.07678923494156104,0.07308671346280682,0.08376290204178709
L,20.68928285790456,Fusobacterium,0.0610647662382677,0.057548112694103086,0.0663139964782986
L,20.68928285790456,Porphyromonas,0.06554729115473477,0.06265399555291587,0.06938262225486881
L,20.69208211143695,Streptococcus,0.7168165648985079,0.6891598640062926,0.7315240075028888
L,20.69208211143695,Actinomyces,0.07946711586487595,0.0738648073643461,0.09156133804244702
L,20.69208211143695,Veillonella,0.07679874143248701,0.07309595119204233,0.0837727723403143
L,20.69208211143695,Fusobacterium,0.06107217112765164,0.05755535533536883,0.06632156524113922
L,20.69208211143695,Porphyromonas,0.06555485520958337,0.06266147514209425,0.06939051260306846
L,20.69488136496934,Streptococcus,0.7167817907842112,0.6891234455162745,0.7314902421838084
L,20.69488136496934,Actinomyces,0.07947725370205865,0.07387444353271803,0.09157246479585589
L,20.69488136496934,Veillonella,0.07680824514672888,0.07310518622608377,0.08378263968236967
L,20.69488136496934,Fusobacterium,0.061079573810257075,0.05756259584582581,0.06632913169015031
L,20.69488136496934,Porphyromonas,0.06556241688721437,0.06266895239822233,0.06939840049519755
L,20.69768061850173,Streptococcus,0.7167470269330771,0.689087037939732,0.7314564868814364
L,20.69768061850173,Actinomyces,0.07948738863887,0.07388407697940606,0.09158358834203728
L,20.69768061850173,Veillonella,0.07681774608627984,0.07311441856686805,0.08379250407007638
L,20.69768061850173,Fusobacterium,0.06108697428769105,0.05756983422702717,0.06633669582701755
L,20.69768061850173,Porphyromonas,0.06556997618936503,0.06267642732300818,0.06940628593304025
L,20.700479872034123,Streptococcus,0.716712273337694,0.6890506412687943,0.7314227415885136
L,20.700479872034123,Actinomyces,0.0794975206773875,0.07389370770635918,0.09159470868328906
L,20.700479872034123,Veillonella,0.07682724425313073,0.07312364821633,0.08380236550555499
L,20.700479872034123,Fusobacterium,0.06109437256155876,0.05757707048052418,0.06634425765342462
L,20.700479872034123,Porphyromonas,0.06557753311777051,0.06268389991815769,0.06941416891837886
L,20.703279125566514,Streptococcus,0.7166775299906591,0.6890142554956004,0.7313890062977907
L,20.703279125566514,Actinomyces,0.07950764981968639,0.07390333571552396,0.09160582582190657
L,20.703279125566514,Veillonella,0.0768367396492701,0.07313287517640212,0.0838122239909238
L,20.703279125566514,Fusobacterium,0.061101768633463595,0.057584304607866364,0.0663518171710534
L,20.703279125566514,Porphyromonas,0.06558508767416413,0.06269137018537496,0.06942204945299345
L,20.706078379098905,Streptococcus,0.7166427968845783,0.6889778806122971,0.7313552810020253
L,20.706078379098905,Actinomyces,0.07951777606783952,0.0739129610088449,0.09161693976018248
